index,premise,hypothesis,pattern,type,section_id,pattern_label,lexical_jaccard,lexical_coverage,digits_premise,digits_hypothesis,pct_premise,pct_hypothesis,units_premise,units_hypothesis,numeric_total,neg_premise,neg_hypothesis,neg_total,words_premise,words_hypothesis,trial_primary,trial_secondary,KATE_correct,P1_ft_correct
343,"Inclusion Criteria:
  Be a female of any race between the ages of 30-70 years.
  History of breast cancer and presently taking an aromatase inhibitor or tamoxifen.
  Naturally menopausal:  12 months spontaneous amenorrhea or > 6 but < 12 months amenorrhea with a serum follicle stimulating hormone (FSH) level of > 40 mIU/mL (Milli-international Units Per Milliliter).
  Surgically menopausal with an FSH level > 40 mIU/mL.
  Have a minimum of 7 moderate to severe hot flushes/day or 50 moderate to severe hot flushes per week, as verified for both weeks during the 14-day Screening Phase, prior to enrollment into the treatment phase of the study.
  Able to read, understand and complete the required subject diary.
  Willing and able to complete the daily subject diary, attend all study visits, and participate in all study procedures, including PK blood draws.
Exclusion Criteria:
  Childbearing potential, including pregnancy, or lactation.
  Undiagnosed abnormal genital bleeding.
  Significant day-to-day variability in hot flushes.
  Participation in another clinical trial within 30 days prior to screening or during the study.
  Legal incapacity or limited legal capacity.
  Chronic renal (serum creatinine > 2.0 mg/dL) or hepatic disease [SGPT (ALT) or SGOT (AST) > 2X normal limits].
  Gastrointestinal, liver, kidney or other conditions which could interfere with the absorption, distribution, metabolism or excretion of Q-122.
  Untreated overt hyperthyroidism.
  Use of thyroid medication of less than 12 weeks on a stable dose.
  Any clinically important systemic disease in the judgement of the investigator.
  Inability to complete all study visits and study assessments for scheduling or other reasons.
  Any other reason which in the investigator's opinion makes the subject unsuitable for a clinical trial.
  Abnormal laboratory findings including:
  Hematocrit < 30% or hemoglobin < 9.5 gm/dL
  Fasting blood sugar > 140 mg/dL
  Fasting serum triglycerides > 300 mg/dL
  Fasting SGOT, SGPT, GGT, or bilirubin greater than twice the upper limit of normal (a subject will not be excluded if a second measurement is less than twice the upper limit of normal)
  Creatinine > 2.0 mg/dL

Inclusion Criteria:
  adult patients, >=18 years of age;
  HER2-negative metastatic breast cancer
  candidates for taxane-based chemotherapy;
  ECOG performance status of 0 or 1.
Exclusion Criteria:
  previous chemotherapy for metastatic breast cancer;
  prior adjuvant/neo-adjuvant chemotherapy within 6 months prior to study;
  prior radiotherapy for treatment of metastatic disease;
  chronic daily treatment with aspirin (325 mg/day) or clopidogrel(>75mg/day).",Any Patients currently taking part in the secondary trial will also be eligible for the primary trial as they have the same inclusion criteria,11,Comparison,Eligibility,Les 2 corrects,0.057777777777777775,0.6190476190476191,51.0,0.0,1.0,0.0,14.0,0.0,67.0,1.0,0.0,1.0,401.0,24.0,1.0,1.0,True,True
348,"INCLUSION CRITERIA:
  Patients must have histologically documented metastatic or unresectable non-small cell lung cancer, head and neck cancer, urothelial transitional cell carcinoma, or breast cancer whose disease has progressed after at least one line of standard therapy.",Patients with histologically documented metastatic SCBC are excluded from the primary trial.,00,Single,Eligibility,Les 2 en erreur,0.09523809523809523,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,12.0,1.0,0.0,False,False
350,"Exclusion Criteria:
  History of interstitial lung disease or pneumonitis","an adult patient diagnosed with ILD/DPLD within the last 3 years, with a life expectancy of 6 months would be eligible for the primary trial",11,Single,Eligibility,Les 2 corrects,0.03125,0.041666666666666664,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,26.0,1.0,0.0,True,True
351,"Inclusion Criteria:
  Patients presenting for large core breast biopsy in the Radiology Department at the Beth Israel Deaconess Medical Center Boston.
Exclusion Criteria:
  Patients are excluded if :
  They are unable to give informed consent, or pass screening for impaired mental function or psychosis.
  They are unable to hear or understand English.

Inclusion Criteria:
  Sign informed consent and Pain level > 4 in the BPI scale,
  Stage I-III
Exclusion Criteria:
  <18 yrs
  Stage IV
  BPI Score <4
Zubrod score >2","18 years olds are excluded from the secondary trial, but the primary trial does not specify an age range for participation.",00,Comparison,Eligibility,Les 2 en erreur,0.07142857142857142,0.2631578947368421,5.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,1.0,79.0,21.0,1.0,1.0,False,False
361,"Inclusion Criteria:
  Females, age 18 years of age or older, of all racial and ethnic origins that are scheduled to receive the first cycle of a single intravenous dose of doxorubicin (30 minute infusion) and cylcophosphamide (30 minute infusion) as part of standard medical care for breast cancer. English and/or Spanish speaking participants are eligible to participate.

INCLUSION CRITERIA:
  Patients with histologically documented:
  BRCA-positive ovarian cancer (documented deleterious BRCA1/2 mutation or a BRCAPRO score of greater than or equal to 30%)
  primary peritoneal or ovarian high-grade serous carcinoma or fallopian tube cancer (no requirement for BRCA status)","Female cancer patients over the age of 18 can participate in the primary trial, regardless of race or ethnic origin or cancer type, however for the secondary trial, they must have Her2/neu+ breast cancer.",11,Comparison,Eligibility,Les 2 corrects,0.13636363636363635,0.42857142857142855,10.0,3.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,1.0,101.0,35.0,2.0,1.0,True,True
362,"Inclusion Criteria:
  Primary tumour greater than 2 cm diameter, measured by clinical examination and mammography or echography,

Inclusion Criteria:
  All subjects:
  Pathologically confirmed diagnosis of solid tumors","A Patient that has a primary tumour with a diameter of 33mm measured by clinical examination and echography, would be eligible for both the primary trial and the secondary trial.",11,Comparison,Eligibility,Les 2 corrects,0.2564102564102564,0.4166666666666667,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,30.0,3.0,1.0,True,True
365,"Inclusion Criteria:
  Female patients, >/= 18 years of age
  Histologically confirmed HER2-negative breast cancer

Inclusion Criteria:
  Female or male  18 years of age.
  Newly diagnosed ER-positive, HER2-negative breast cancer. ER-positive is defined as  1% immunohistochemical (IHC) staining of any intensity. HER2 test result is negative if a single test (or both tests) performed show:","a young girl with a Newly diagnosed PR-positive, HER2 positive breast cancer, could be eligible for the secondary trial and the primary trial",11,Comparison,Eligibility,Les 2 corrects,0.13725490196078433,0.35,8.0,1.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,57.0,24.0,1.0,1.0,True,True
369,"Breast tumor 1 centimeter (cm) in diameter, HR+, HER2-.

DISEASE CHARACTERISTICS:
  Diagnosis of locally advanced or metastatic breast cancer
  Recurrent, refractory or progressive disease after receiving prior anthracycline, taxane, and capecitabine therapy
  Prior anthracycline and taxane therapy may have been as neoadjuvant, or adjuvant therapy if disease progression is documented within a year of completing that agent
  Received prior capecitabine therapy for metastatic or recurrent disease
  Measurable disease
  Bone metastases requires other disease present that can be measured
  No brain metastases, unless documented to be controlled post-completion of local therapy (surgery and/or radiation therapy) for at least 4 weeks
  No meningeal carcinomatosis
  No malignant effusion as the only site of disease recurrence
  Hormone receptor status not specified
  PATIENT CHARACTERISTICS:
  Menopausal status not specified
  Performance status of 0-2
  Creatinine  1.5 mg/dL OR creatinine clearance  40 mL/min
  Hemoglobin  10 g/dL
  ANC  1,500/mm^3
  Platelet count  100,000/mm^3
  Bilirubin normal or hyperbilirubinemia < grade 1 (unless due to Gilbert syndrome with elevated total but normal levels of conjugated bilirubin)
  Not pregnant or nursing
  Fertile patients must use effective contraception
  No other non-breast malignancy, except nonmelanoma skin cancer
  No other serious underlying medical condition, that in the opinion of the treating physician, would make study protocol unreasonably hazardous for the patient or would preclude the patient's ability to comply with the study protocol
  PRIOR CONCURRENT THERAPY:
  See Disease Characteristic
  Recovered from all prior chemotherapy or radiotherapy to NCI CTC grade  1
  Unlimited documented prior chemotherapy regimens allowed
  No prior irinotecan hydrochloride or etoposide
  No Hypericum perforatum (St. John's wort) 14 days prior to, during, or 7 days after completion of study therapy
  At least 7 days since prior and no concurrent phenytoin, carbamazepine, phenobarbital, or any other enzyme-inducing anticonvulsant drug (EIACD)
  No concurrent aprepitant","Patients with a TNBC tumor of 100mm in diameter, are eligible for both the primary trial and the secondary trial",11,Comparison,Eligibility,Les 2 corrects,0.05154639175257732,0.5555555555555556,29.0,3.0,0.0,0.0,7.0,0.0,39.0,12.0,0.0,12.0,304.0,20.0,1.0,1.0,True,True
371,"Inclusion Criteria:
  Scheduled to receive neoadjuvant chemotherapy for the treatment of newly diagnosed, locally advanced breast cancer or scheduled to receive neoadjuvant endocrine therapy with the eventual goal of surgery of newly diagnosed clinical stage II-III ER+ HER2- breast cancer (for the endocrine therapy cohort)
  At least 18 years of age
  Female
  Able to understand and willing to sign an IRB-approved written informed consent document
Exclusion Criteria:
  Pregnant and/or breastfeeding
  Prior history of breast cancer
  Prior history of chest wall radiation
  Prior history of breast reconstruction, reduction, or augmentation

  Patient must be 18 and older
  Patients must have histologically confirmed (by routine H&E staining) invasive adenocarcinoma or Ductal Carcinoma In Situ of the left breast.
  Patients must have undergone a segmental mastectomy (SM) or Mastectomy
  Patients must not have received prior radiation therapy to the breast at any time for any reason.
  Any patient with active local-regional disease prior to registration is not eligible.
  Patients must not be pregnant due to the potential for fetal harm as a result of this treatment regimen. Women of child-bearing age will be given a serum pregnancy test prior to study entry to ensure they are not pregnant. Women of child-bearing potential must use effective non-hormonal contraception while undergoing radiation therapy.
  Patients must not have a serious medical or psychiatric illness which prevents informed consent or compliance with treatment.
  All patients must be informed of the investigational nature of this study and give written informed consent in accordance with institutional and federal guidelines.
Exclusion Criteria:
  Patients requiring oxygen
  Sarcoma or Squamous Cell pathology
  Right-sided breast cancers
  Metastatic disease to the breast",Morbidly obese patients can be eligible for the primary trial and the secondary trial.,00,Comparison,Eligibility,Les 2 en erreur,0.038461538461538464,0.5,5.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,5.0,276.0,14.0,1.0,1.0,False,False
381,"Inclusion Criteria:
  Women histologically diagnosed with carcinoma of the breast
  Women with non-palpable malignant lesions, requiring image guided localization.
  Undergoing lumpectomy (partial mastectomy) procedure.
  Age 18 years or more
  Signed ICF

Inclusion Criteria:
  Patients undergoing immediate tissue expander reconstruction following mastectomy by any of the surgeon co-investigators are eligible for the study.
  Patients 18 years of age or older are eligible for the study.
  Patients undergoing skin-sparing mastectomy utilizing bioprosthetic mesh are eligible for the study.
  Patients who have not undergone autologous tissue breast reconstruction and intend to undergo implant only breast reconstruction.
  Patients who intend to remain under the MDACC surgeon's care until completion of the reconstruction.",the secondary trial and the primary trial share at least one inclusion criteria.,11,Comparison,Eligibility,Les 2 corrects,0.05263157894736842,0.36363636363636365,4.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,112.0,13.0,1.0,1.0,True,True
384,"Diagnosis of anemia only due to iron-deficiency
  Diagnosis of thalasemic syndromes

  Diagnosis of fibromyalgia","Any cancer patient diagnosed with either fibromyalgia, thalasemic syndromes or anemia cannot be eligible for both the primary trial and the secondary trial.",00,Comparison,Eligibility,Les 2 en erreur,0.14285714285714285,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,23.0,1.0,1.0,False,False
389,"Substance abuse, medical, psychological or social conditions that may interfere with the participant's participation in the study or evaluation of the study results

  Any psychiatric condition that would prohibit the understanding or rendering of informed consent","the nationality, ethnicity, psychiatric condition or gender of a patient will not affect their eligibility for the primary trial or the secondary trial",11,Comparison,Eligibility,Les 2 corrects,0.11627906976744186,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,23.0,1.0,1.0,True,True
390,"Inclusion Criteria:
  Subjects who were confirmed to have a response after receiving at least two courses of weekly paclitaxel therapy and considered to need to continue the therapy by the investigator/subinvestigator among the patients with advanced or recurrent breast cancer who had met the selection criteria and participated in the preceding phase II clinical study

  The patient is ambulatory with a functional ECOG < 2 status (see Appendix 2).","the secondary trial  candidates must be Completely disabled to participate, whereas this is not required to be accepted into the primary trial",11,Comparison,Eligibility,Les 2 corrects,0.04285714285714286,0.16666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,69.0,22.0,1.0,1.0,True,True
403,"Inclusion Criteria:
  Histological confirmation of ER positive, HER2 negative invasive breast cancer (Group 1) or invasive triple-negative breast cancer (Group 2)
  Free of metastatic disease
   18 years old
  Female
  Had no prior treatment for any cancer
  Eligible for treatment with paclitaxel, doxorubicin and cyclophosphamide
Exclusion Criteria:
  Have a history of severe allergic reactions to paclitaxel or other drugs formulated in Cremaphor® EL
  Are pregnant or breastfeeding","Breast cancer patients with estrogen negative, progesterone negative and HER2- tumors are eligible for all cohorts of the primary trial",11,Single,Eligibility,Les 2 corrects,0.16129032258064516,0.5263157894736842,5.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,67.0,20.0,1.0,0.0,True,True
404,"Breast Cancer has continued to grow after having received treatment with an anti-estrogen hormonal treatment such as tamoxifen or an aromatase inhibitor.
  Requiring hormonal treatment.",candidates for the primary trial must have breast cancer and require hormonal treatment.,11,Single,Eligibility,Les 2 corrects,0.12903225806451613,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,1.0,0.0,True,True
407,"Metastatic disease (M1)
  Multiple sites of new disease that is clinically obvious metastatic disease (e.g., multiple sites of new osseous disease)
  Measurable or nonmeasurable disease","Patients with TX NX MX, T0 NX M0 or T1 N1 M1 tumors are eligible for the primary trial",11,Single,Eligibility,Les 2 corrects,0.06060606060606061,0.1111111111111111,1.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,19.0,1.0,0.0,True,True
408,"Breast Cancer has continued to grow after having received treatment with an anti-estrogen hormonal treatment such as tamoxifen or an aromatase inhibitor.
  Requiring hormonal treatment.",candidates for the primary trial must have colon cancer and be unresponsive to previous hormonal treatments.,11,Single,Eligibility,Les 2 corrects,0.08571428571428572,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,1.0,0.0,True,True
410,"Mammography completed on a General Electric (GE) GE FFDM system (with craniocaudal (CC) and mediolateral oblique (MLO) views) at the site or another clinical facility;

Inclusion Criteria:
  Able to give written informed consent to participate in the study
  Able to read and write English
  Patients with breast lesions that are non-palpable that require surgical removal
  Lesions and/or clip targetable with image guidance
Exclusion Criteria:
  Multicentric breast cancer
  Stage IV breast cancer
  Pregnant or lactating females","candidates must undergo a Mammography before being able to participate in the primary trial, whereas for the secondary trial patients must first have a CT scan and blood tests.",11,Comparison,Eligibility,Les 2 corrects,0.11842105263157894,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,29.0,1.0,1.0,True,True
416,"Exclusion Criteria:
  Any of the following current (=< 4 weeks prior) or planned therapies:
  Antineoplastic chemotherapy (anti-HER2 agents allowed)
  Androgens
  Estrogens (any delivery route)
  Progestogens","Any patients that have undergone Antineoplastic chemotherapy, Androgens, Estrogens or Progestogens therapy in the month before study entry are excluded from the primary trial.",11,Single,Eligibility,Les 2 corrects,0.20512820512820512,0.34782608695652173,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,25.0,24.0,1.0,0.0,True,True
420,"Patients who require use of coumarin-derivative anticoagulants such as warfarin are excluded. Low molecular weight heparin is permitted for prophylactic or therapeutic use. Low-dose warfarin (less than or equal to 1 mg/day) is permitted.

Inclusion Criteria:
  Subjects with histopathologically confirmed diagnosis of advanced breast, gastric, head and neck, liver and non-small cell lung cancer.
  For subjects with non-small cell lung cancer only:
  Most recent treatment must be erlotinib and subjects must have had a radiographic partial or complete response to treatment as defined by RECIST criteria and should be currently progressing after the documented response.
  A documented mutation in EGFR exons 19 or 21
  Subjects must have no further standard of care options or have refused standard therapy
  Measurable or evaluable disease
  Age  18 years
  ECOG performance < 2
  Life expectancy  3 months
  If female, neither pregnant or lactating
  If of child bearing potential, must use adequate birth control
  Absolute neutrophil count  1,500/µL; platelets  100,000/µL;
  Creatinine  1.5x upper limit of normal (ULN) or calculated creatinine clearance  60mL/min/1.73m2
  Total bilirubin  1.5x ULN; AST/ALT  2.5x ULN. In subjects with documented liver metastases, the AST/ALT may be  5x ULN
  Prothrombin time 1.5x ULN, unless receiving therapeutic anticoagulation
  Serum magnesium and potassium within normal limits (may use supplements to achieve normal values)
  Subjects with brain metastases are eligible if controlled on a stable dose  10mg prednisone/day or its equivalent dose of steroids
  Able to render informed consent and to follow protocol requirements.
Exclusion Criteria:
  Anticancer therapy within 4 weeks of study entry.
  Use of investigational agent(s) within 30 days of study entry
  History of cardiac disease with a New York Heart Association (NYHA) Class II or greater congestive heart failure (CHF), myocardial infarction (MI) or unstable angina in the past 6 months prior to Day 1 of treatment, serious arrhythmias requiring medication for treatment.
  Known infection with human immunodeficiency virus (HIV), hepatitis B or hepatitis C. Subjects with liver cancer and hepatitis may be eligible.","warfarin based treatments are prohibited for the primary trial candidates, however they may still be eligible for the secondary trial.",10,Comparison,Eligibility,P1✓ KATE✗,0.031818181818181815,0.4117647058823529,41.0,0.0,0.0,0.0,8.0,0.0,49.0,2.0,0.0,2.0,340.0,20.0,1.0,1.0,False,True
421,"Inclusion Criteria:
  Adults with histologically or cytologically confirmed breast adenocarcinoma
  radiographic evidence of at least one bone mets
  Easter Cooperative Oncology Group status of 0, 1 or 2;
  adequate organ function
Exclusion Criteria:
  Current or prior IV bisphosphonate administration
  current or prior oral bisphosphonates for bone mets
  life expectancy of less than 6 months

  Patients must have histologically confirmed breast cancer that is ER positive and/or PR positive, and HER2/neu negative and have disease that is metastatic (stage IV)
  HER2/neu negative disease determined using commercially available/approved assay in local institutional or reference laboratory, according to American Society of Clinical Oncology (ASCO)/College of American Pathologists (CAP) guidelines (IHC 0-1+ or 2+ with HER2/17 ratio on FISH <= 1.8).
  ER/PR expression performed by standard immunohistochemical assay and classified as ER and/or PR-positive according to ASCO/CAP guidelines (1-100% expression)
  Histologic and/or cytologic confirmation of metastatic disease is encouraged whenever feasible, furthermore, if feasible, the biopsy should confirm that the metastatic tumor is ER and/or PR positive and HER2/neu negative. For patients in whom histologic biopsy confirmation and/or assessment of ER/PR/HER2 of metastatic disease is not feasible, it is required that the primary tumor be ER and/or PR-positive and HER2/neu negative.","Patients with histologically confirmed stage 4 breast adenocarcinoma that is either ER positive, PR positive or HER2/neu negative are eligible for both the secondary trial and the primary trial.",01,Comparison,Eligibility,P1✗ KATE✓,0.16393442622950818,0.7407407407407407,21.0,2.0,1.0,0.0,1.0,0.0,26.0,1.0,0.0,1.0,218.0,30.0,2.0,1.0,True,False
427,"Inclusion Criteria:
  Scheduled to receive neoadjuvant chemotherapy for the treatment of newly diagnosed, locally advanced breast cancer or scheduled to receive neoadjuvant endocrine therapy with the eventual goal of surgery of newly diagnosed clinical stage II-III ER+ HER2- breast cancer (for the endocrine therapy cohort)
  At least 18 years of age
  Female
  Able to understand and willing to sign an IRB-approved written informed consent document
Exclusion Criteria:
  Pregnant and/or breastfeeding
  Prior history of breast cancer
  Prior history of chest wall radiation
  Prior history of breast reconstruction, reduction, or augmentation

  Patient must be 18 and older
  Patients must have histologically confirmed (by routine H&E staining) invasive adenocarcinoma or Ductal Carcinoma In Situ of the left breast.
  Patients must have undergone a segmental mastectomy (SM) or Mastectomy
  Patients must not have received prior radiation therapy to the breast at any time for any reason.
  Any patient with active local-regional disease prior to registration is not eligible.
  Patients must not be pregnant due to the potential for fetal harm as a result of this treatment regimen. Women of child-bearing age will be given a serum pregnancy test prior to study entry to ensure they are not pregnant. Women of child-bearing potential must use effective non-hormonal contraception while undergoing radiation therapy.
  Patients must not have a serious medical or psychiatric illness which prevents informed consent or compliance with treatment.
  All patients must be informed of the investigational nature of this study and give written informed consent in accordance with institutional and federal guidelines.
Exclusion Criteria:
  Patients requiring oxygen
  Sarcoma or Squamous Cell pathology
  Right-sided breast cancers
  Metastatic disease to the breast",Morbidly obese and pregnant patients can be eligible for the primary trial and the secondary trial.,11,Comparison,Eligibility,Les 2 corrects,0.04487179487179487,0.5384615384615384,5.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,5.0,276.0,16.0,1.0,1.0,True,True
430,"Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, or psychiatric illness/social situations that would limit compliance with study requirements.

  Score of 3+ on the Sleep Disruption Evaluation form, OR a score of 8+ on Insomnia Severity Index (ISI)",Patients suffering from severe insomnia and schizophrenia are excluded from both the primary trial and the secondary trial,11,Comparison,Eligibility,Les 2 corrects,0.034482758620689655,0.14285714285714285,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,52.0,18.0,1.0,1.0,True,True
435,"INCLUSION CRITERIA:
  Phase Ib: Patient must have histologically or cytologically documented solid tumor malignancies.
  Phase II: Patients must have histologically or cytologically confirmed locally advanced, unresectable or metastatic carcinoma of the breast.
  Patient is male or female and 18 years of age on the day of signing informed consent.
  Patient must have performance status of 0-2 on the Eastern Cooperative Oncology Group (ECOG) Performance Scale and life expectancy > 3 months.
  Patient must have evaluable disease. Measureable disease is not required
  Patient must have adequate organ function
  Female patient of childbearing potential must have a negative serum or urine pregnancy test quantitative human chorionic gonadotropin (β-hCG) within 72 hours prior to receiving the first dose of study medication and agree to the use of effective methods of contraception while on study.
  Any number of prior lines of chemotherapy in the metastatic setting is allowed.
  Concomitant use of bisphosphonates is allowed.
  Patients with stable and clinically insignificant CNS disease are allowed. Patients must be off steroids with no new CNS symptoms or findings on radiographic imaging for 1 month.
  Patients willing and able to complete the questionnaires.
  Patients willing and able to comply with the study protocol for the duration of the study.
  Written informed consent prior to any study-specific screening procedures with the understanding that the patient may withdraw consent at any time without prejudice.
EXCLUSION CRITERIA:
  Patients who have had chemotherapy or radiotherapy within two weeks, 4 weeks for nitrosoureas, mitomycin C, pegylated-doxorubicin and one half-life for bevacizumab, hormone therapy within one week, trastuzumab within 2 weeks or lapatinib within one week of study Day 1.
  If the patient has residual toxicity from prior treatment, toxicity must be  Grade 1.
  Patients with non-healing surgical wounds. Patients must be at least two weeks from a major surgical procedure, and surgical wounds must be completely healed.
  Patients with known active central nervous system (CNS) metastases and/or carcinomatous meningitis. However, patients with CNS metastases who have completed a course of therapy would be eligible for the study provided they are clinically stable for at least 1 month prior to entry as defined as:
  no evidence of new or enlarging CNS metastasis
  off steroids that are used to minimize surrounding brain edema. Patients with clinically insignificant brain metastases that do not require treatment are eligible.
  Patients with known hypersensitivity to the components of study drug or its analogs.
  Significant cardiovascular impairment:
  Congestive heart failure, Clinically significant cardiac arrhythmia, history or current evidence of a myocardial infarction during the last 6 months, and/or a current ECG tracing that is abnormal in the opinion of the treating Investigator, or unstable angina
  QTc prolongation >480 msec (Bazett's Formula) or congenitally long QT syndrome (LQTS)
  Severe/uncontrolled concurrent illness/infection
  Patients with other active, current primary malignancies, other than carcinoma in situ of the cervix or non-melanoma skin cancer
  Patients with > Grade 1 neuropathy at screening
  Patients with a hypersensitivity to halichondrin B and/or halichondrin B chemical derivative
  Patient is pregnant or breastfeeding, or expecting to conceive or father children within the projected duration of the study.
  Patients with other significant disease or disorders that, in the Investigator's opinion, would exclude the patient from the study

  smoker",Any patients that is currently a smoker cannot participate in either the primary trial or the secondary trial.,11,Comparison,Eligibility,Les 2 corrects,0.03676470588235294,0.625,18.0,0.0,0.0,0.0,7.0,0.0,32.0,4.0,1.0,5.0,540.0,18.0,2.0,1.0,True,True
438,"Exclusion Criteria:
  Any of the following current (=< 4 weeks prior) or planned therapies:
  Antineoplastic chemotherapy (anti-HER2 agents allowed)
  Androgens
  Estrogens (any delivery route)
  Progestogens","Any patients that have undergone Antineoplastic chemotherapy, Androgens, Estrogens or Progestogens therapy in the last 2 years before study entry are excluded from the primary trial.",10,Single,Eligibility,P1✓ KATE✗,0.1951219512195122,0.32,2.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,25.0,26.0,1.0,0.0,False,True
444,"Inclusion Criteria:
  Serum 25OHD levels < 40 ng/ml

Inclusion Criteria:
  Healthy Participants (Part 1 only)
  Males 18 to 45 to years of age
  Baseline left ventricular ejection fraction (LVEF) greater than (>) 60 percent (%)
  HER2-Positive Females (Parts 1 and 2)
  Females greater than or equal to (  ) 18 years of age
  Eastern Cooperative Oncology Group (ECOG) performance status of 0
  Previous non-metastatic operable primary invasive HER2-positive breast cancer
  Baseline LVEF >55%
Exclusion Criteria:
  Healthy Participants (Part 1 only)
  Clinically significant abnormalities in laboratory test results or electrocardiogram
  History of significant allergies, gastrointestinal, renal, hepatic, cardiovascular, or pulmonary disease
  History of hypersensitivity or allergic reaction, spontaneous or following drug administration
  History of cardiac conditions
  HER2-Positive Females (Parts 1 and 2)
  Metastatic disease
  Concurrent other malignancy requiring therapy of any modality which may interfere with PK investigations or result in unexpected toxicity
  Use of Herceptin in previous 5 months
  Serious cardiac illness","Patients with a Vitamin D deficiency are excluded from the primary trial, but may be eligible for the secondary trial.",10,Comparison,Eligibility,P1✓ KATE✗,0.025423728813559324,0.16666666666666666,25.0,0.0,1.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,152.0,20.0,2.0,1.0,False,True
447,"History of allergic reactions attributed to compounds of similar chemical or biologic composition to mesna or other agents used in the study (ie. sulfur containing drugs including ""sulfa antibiotics"" and celecoxib).

  Documented allergy to all three of the following antibiotics: cephalosporin, trimethoprim/sulfamethoxazole, and levofloxacin","Any patients with Documented allergy to cephalosporin, trimethoprim/sulfamethoxazole, levofloxacin or celecoxib will not be eligible for both the secondary trial and the primary trial.",10,Comparison,Eligibility,P1✓ KATE✗,0.22448979591836735,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,25.0,1.0,1.0,False,True
463,"INCLUSION CRITERIA:
  Patients must have histologically documented metastatic or unresectable non-small cell lung cancer, head and neck cancer, urothelial transitional cell carcinoma, or breast cancer whose disease has progressed after at least one line of standard therapy.","Patients with histologically documented metastatic or unresectable SCBC are excluded from the primary trial, unless they are positive for either ER or PR or both.",11,Single,Eligibility,Les 2 corrects,0.12,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,25.0,1.0,0.0,True,True
466,HER2 positive tumor (either IHC 3+ or FISH+),All the primary trial candidates must have a HER2 positive tumor confirmed by either positive FISH or IHC 3+,11,Single,Eligibility,Les 2 corrects,0.4444444444444444,0.4444444444444444,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,19.0,1.0,0.0,True,True
468,"Healthy Participants (Part 1 only)
  Males 18 to 45 to years of age
  Baseline left ventricular ejection fraction (LVEF) greater than (>) 60 percent (%)
  HER2-Positive Females (Parts 1 and 2)
  Females greater than or equal to (  ) 18 years of age
  Eastern Cooperative Oncology Group (ECOG) performance status of 0
  Previous non-metastatic operable primary invasive HER2-positive breast cancer
  Baseline LVEF >55%
Exclusion Criteria:
  Healthy Participants (Part 1 only)
  Clinically significant abnormalities in laboratory test results or electrocardiogram
  History of significant allergies, gastrointestinal, renal, hepatic, cardiovascular, or pulmonary disease
  History of hypersensitivity or allergic reaction, spontaneous or following drug administration
  History of cardiac conditions
  HER2-Positive Females (Parts 1 and 2)
  Metastatic disease
  Concurrent other malignancy requiring therapy of any modality which may interfere with PK investigations or result in unexpected toxicity
  Use of Herceptin in previous 5 months
  Serious cardiac illness

  PRIOR CONCURRENT THERAPY:
  No prior gabapentin or pregabalin","Prior treatment with gabapentin or pregabalin will result in exclusion from the secondary trial, but not from the primary trial.",10,Comparison,Eligibility,P1✓ KATE✗,0.08333333333333333,0.5294117647058824,21.0,0.0,1.0,0.0,2.0,0.0,24.0,1.0,1.0,2.0,150.0,20.0,2.0,1.0,False,True
